participant_group_id,session_id,scale,metric,median,participant_mean,within_deviation,between_component,decomposition_status
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.001072560747464498,0.00025369966251630334,0.0008188610849481947,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.00045180751820736334,0.00025369966251630334,0.00019810785569106,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0014335594393990257,0.00025369966251630334,0.0011798597768827223,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017895330401027903,0.00025369966251630334,-0.002043232702619094,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0013364009578917325,0.00025369966251630334,0.0010827012953754291,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0011113596691769757,0.00025369966251630334,0.0008576600066606723,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0013921571814495583,0.00025369966251630334,0.001138457518933255,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0028493983738896557,0.00025369966251630334,-0.0031030980364059593,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0013025192555595811,0.00025369966251630334,-0.0015562189180758845,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0016577157777609283,0.00025369966251630334,-0.0019114154402772316,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.0003266014356814968,0.00025369966251630334,7.290177316519343e-05,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0005493887135239898,0.00025369966251630334,-0.0008030883760402932,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0015139579772949219,0.00025369966251630334,-0.0017676576398112252,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,0.001946290213725265,0.00025369966251630334,0.0016925905512089616,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0010129585061022031,0.00025369966251630334,-0.0012666581686185065,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0016984564286691172,0.00025369966251630334,-0.0019521560911854206,0.00025369966251630334,estimable
P-C27F41C52B,sub-127,probe_pre30s,pose_vertical_up_per_sec_median,-0.0006826300370065789,0.00025369966251630334,-0.0009363296995228823,0.00025369966251630334,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.00018697035940069901,-4.931629498782745e-05,0.00023628665438852646,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.001659382833355647,-4.931629498782745e-05,0.0017086991283434745,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0010900265347641126,-4.931629498782745e-05,-0.001040710239776285,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.003042320410410563,-4.931629498782745e-05,0.0030916367053983903,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0019882406507219586,-4.931629498782745e-05,-0.001938924355734131,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.0021968569074358258,-4.931629498782745e-05,0.002246173202423653,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.002225705732901891,-4.931629498782745e-05,-0.0021763894379140634,-4.931629498782745e-05,estimable
