combination,outcome,model,fold_group,n_train_rows,n_test_rows,test_categories,model_failed,model_reason,roc_auc_ovr_macro,balanced_accuracy,macro_f1,log_loss
M6,q2,logistic,P-EFFF04CC6B,2140,40,"3,4",False,,0.36755952380952384,0.38690476190476186,0.3890909090909091,0.9073102456439951
M6,q2,logistic,P-F3CCAA8842,2120,60,"2,3,4",False,,0.6156478884968112,0.425531914893617,0.293631100082713,1.1272529356546106
M6,q2,logistic,P-FE9CDC44BE,2140,40,"2,3",False,,0.6756756756756757,0.28378378378378377,0.22950819672131148,0.8763120949528073
M6,q2,random_forest,P-001F33A876,2120,60,"2,3,4",False,,0.4971593025464036,0.33198380566801616,0.23969575495939974,1.1070407731328336
M6,q2,random_forest,P-07BDD08C0C,2120,60,"2,3,4",False,,0.6131600734791525,0.33008658008658004,0.30057413036136443,1.015763073162407
M6,q2,random_forest,P-100AE58C58,2160,20,4,False,,,0.15,0.13043478260869565,0.9719776079292236
M6,q2,random_forest,P-11AD0DCE87,2140,40,"2,3",False,,0.8076923076923077,0.4230769230769231,0.3013698630136986,0.6984424697082194
M6,q2,random_forest,P-12AD0E59EB,2160,20,4,False,,,0.15,0.08695652173913043,1.141006184087445
M6,q2,random_forest,P-18A2FC7D4E,2120,60,"2,3",False,,0.6187499999999999,0.21250000000000002,0.11322985957132298,1.3889211656811729
M6,q2,random_forest,P-1A38BC21DA,2120,60,"3,4",False,,0.3381818181818182,0.4818181818181818,0.2111888111888112,1.0603186947590808
M6,q2,random_forest,P-1A815101A0,2140,40,"3,4",False,,0.7329749103942653,0.6702508960573477,0.5396419437340154,0.8166747344063024
M6,q2,random_forest,P-1CA9C1E745,2140,40,"2,3,4",False,,0.5232308201058201,0.2916666666666667,0.16074577979339885,1.0424733655673166
M6,q2,random_forest,P-244F9886F5,2160,20,"3,4",False,,0.5390625,0.4375,0.375,0.9022479890624708
M6,q2,random_forest,P-247758AEAC,2140,40,"2,3",False,,0.39714285714285713,0.4142857142857143,0.2801932367149758,0.91315749633427
M6,q2,random_forest,P-326C04EAEB,2160,20,"2,3,4",False,,0.8223905723905723,0.3333333333333333,0.19047619047619047,0.9523598240402876
M6,q2,random_forest,P-390B245CCC,2140,40,"2,3,4",False,,0.553443666637859,0.2838915470494418,0.2435897435897436,1.1305050850480682
M6,q2,random_forest,P-39DC795FB0,2120,60,"1,2,3,4",False,,0.6231903103322287,0.28563936063936063,0.27707437490046183,1.379691360711463
M6,q2,random_forest,P-3D44F7B564,2160,20,"2,3,4",False,,0.5629960317460317,0.40277777777777773,0.37671957671957673,1.1680152566753752
M6,q2,random_forest,P-3FD25AB949,2160,20,"2,3,4",False,,0.26514597731702993,0.2272727272727273,0.1996434937611408,1.0812642774463341
M6,q2,random_forest,P-42CD4FF02E,2160,20,"2,3,4",False,,0.5631409331409332,0.2962962962962963,0.19753086419753085,1.0697499487164956
M6,q2,random_forest,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6164516311575134,0.32936507936507936,0.2253787878787879,1.5613534138510552
M6,q2,random_forest,P-48B7FC4062,2160,20,"2,3,4",False,,0.46472848788638266,0.09047619047619049,0.07953216374269005,1.2135192798674916
M6,q2,random_forest,P-4CEF5A2144,2140,40,"2,3,4",False,,0.47096214896214894,0.3361904761904762,0.25396825396825395,1.243705643863385
M6,q2,random_forest,P-4D14B12359,2120,60,"2,3,4",False,,0.6184831691297208,0.38095238095238093,0.28161708619374526,0.8333121161887954
M6,q2,random_forest,P-4D43A127BA,2160,20,"2,3,4",False,,0.4588874524168642,0.30952380952380953,0.2837301587301587,1.0448924125104475
M6,q2,random_forest,P-541A203CCD,2100,80,4,False,,,0.2375,0.1919191919191919,1.0446765124225559
M6,q2,random_forest,P-547A3B4455,2160,20,3,False,,,0.7,0.2745098039215686,0.9368738207299965
M6,q2,random_forest,P-54C61641A8,2140,40,"2,3,4",False,,0.5901078453710032,0.4646464646464647,0.2925724637681159,0.9803379805717896
M6,q2,random_forest,P-54FD02BC9C,2140,40,"2,3,4",False,,0.5956808688387636,0.3252525252525253,0.2867965367965368,0.9557182052316395
M6,q2,random_forest,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.7707081424322804,0.3659090909090909,0.29377104377104374,1.5218593356647876
M6,q2,random_forest,P-67DCF8869F,2160,20,"2,3",False,,0.640625,0.22916666666666666,0.1623931623931624,1.2372727443852214
M6,q2,random_forest,P-77327DFF2A,2160,20,"1,2,3,4",False,,0.616386217948718,0.21875,0.11904761904761904,1.5261833948680965
M6,q2,random_forest,P-7A6E877C97,2140,40,"2,3,4",False,,0.6181716163167775,0.4623655913978495,0.2689781980562122,1.0068177806602685
M6,q2,random_forest,P-7BC40AF359,2160,20,"1,2,3",False,,0.4270833333333333,0.15277777777777776,0.11858974358974358,2.2543695249943894
M6,q2,random_forest,P-7E974EA92D,2160,20,"2,3,4",False,,0.20138888888888892,0.2380952380952381,0.2222222222222222,1.0333011065822635
M6,q2,random_forest,P-8016036889,2120,60,"1,2,3",False,,0.582909116709883,0.24,0.1232876712328767,1.6279686942024392
M6,q2,random_forest,P-80904DAF11,2160,20,"2,3,4",False,,0.6347860837992417,0.376984126984127,0.3421052631578947,0.8539491860658452
M6,q2,random_forest,P-826248DDD8,2140,40,"3,4",False,,0.5078369905956113,0.5172413793103449,0.25333333333333335,1.019345729036754
M6,q2,random_forest,P-8405CEC183,2160,20,3,False,,,0.3,0.23076923076923078,0.8631044958064319
M6,q2,random_forest,P-8EB079D859,2160,20,"3,4",False,,0.5294117647058824,0.4607843137254902,0.4357366771159875,0.8342349779058917
M6,q2,random_forest,P-8EB2F3E5EB,2140,40,"2,3",False,,0.7013888888888888,0.2777777777777778,0.2380952380952381,0.9155590036660659
M6,q2,random_forest,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.7375888817065287,0.4285714285714286,0.2638888888888889,2.1651808613527153
M6,q2,random_forest,P-942BF8DF1B,2120,60,"1,3,4",False,,0.6066577143740391,0.30994152046783624,0.2019675925925926,1.0100174828244712
M6,q2,random_forest,P-95F33174C1,2120,60,"3,4",False,,0.6156840934371524,0.5539488320355951,0.48412698412698413,0.783271204972881
M6,q2,random_forest,P-9EF7F8A151,2160,20,"3,4",False,,0.0,0.07894736842105263,0.13043478260869565,1.0245151569646258
M6,q2,random_forest,P-AE146C9DF8,2140,40,4,False,,,0.1,0.09090909090909091,1.160991926605492
M6,q2,random_forest,P-AE42FA6330,2160,20,"2,3,4",False,,0.5570697577276524,0.38095238095238093,0.11666666666666665,1.9063705914266187
M6,q2,random_forest,P-AF79D1DE3B,2160,20,"2,3,4",False,,0.4292836792836792,0.3203463203463204,0.280952380952381,0.984582594764514
M6,q2,random_forest,P-B561FC8AA0,2160,20,"3,4",False,,0.25,0.5555555555555556,0.2,1.0060701005682695
M6,q2,random_forest,P-B687D84AC3,2160,20,"3,4",False,,0.5773809523809523,0.5,0.23076923076923078,1.03491936270497
M6,q2,random_forest,P-BAAF612E97,2160,20,"2,3",False,,0.6145833333333334,0.5,0.375,1.147067314257963
M6,q2,random_forest,P-BABD47FD2A,2140,40,"2,3,4",False,,0.4998808103886938,0.2380952380952381,0.19999999999999998,1.1768810078885186
M6,q2,random_forest,P-BD38D55D80,2120,60,"2,3,4",False,,0.5293001396362741,0.3424836601307189,0.2576271186440678,1.1371297034849153
M6,q2,random_forest,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.7729870561672708,0.3497536945812808,0.3269088213491475,0.9470640639902519
M6,q2,random_forest,P-C27F41C52B,2120,60,"3,4",False,,0.6302952503209243,0.625160462130937,0.42518205308902984,0.8918135466383661
M6,q2,random_forest,P-C783B3EE0A,2140,40,4,False,,,0.0,0.0,1.2892213584008512
M6,q2,random_forest,P-CB0D54D7B6,2160,20,"2,3,4",False,,0.44169767853978376,0.2851851851851852,0.26916221033868093,1.0198654182535867
M6,q2,random_forest,P-CE34173F77,2160,20,"3,4",False,,0.609375,0.65625,0.5604395604395604,0.845190160105283
M6,q2,random_forest,P-D7469723BB,2160,20,"2,3,4",False,,0.690008639021797,0.27272727272727276,0.23076923076923075,1.2835118256219713
M6,q2,random_forest,P-ECFB6C2EB9,2160,20,"3,4",False,,0.25,0.4,0.375,0.9410750973747664
M6,q2,random_forest,P-EDDA35F3C7,2160,20,"1,2,3",False,,0.585998329156224,0.2714285714285714,0.16666666666666666,1.4526810285887855
M6,q2,random_forest,P-EFFF04CC6B,2140,40,"3,4",False,,0.20684523809523808,0.39285714285714285,0.23655913978494625,0.996781331677808
M6,q2,random_forest,P-F3CCAA8842,2120,60,"2,3,4",False,,0.58223931663871,0.42299898682877407,0.3249212775528565,1.0006543686384237
M6,q2,random_forest,P-FE9CDC44BE,2140,40,"2,3",False,,0.7477477477477478,0.3963963963963964,0.2616161616161616,0.9970252088101071
M7,q1,logistic,P-001F33A876,2120,60,"1,2,3",False,,0.7579409755526553,0.37002583979328163,0.35407407407407404,0.7116376528398654
M7,q1,logistic,P-07BDD08C0C,2120,60,"1,2,3",False,,0.5957654320987654,0.3333333333333333,0.28205128205128205,0.8221880096550501
M7,q1,logistic,P-100AE58C58,2160,20,"1,2,3",False,,0.5508578431372549,0.3333333333333333,0.25806451612903225,1.2568134406024745
M7,q1,logistic,P-11AD0DCE87,2140,40,1,False,,,1.0,1.0,0.2933656245004948
M7,q1,logistic,P-12AD0E59EB,2160,20,"1,2",False,,0.39473684210526316,0.42105263157894735,0.4444444444444444,0.7036533513924147
M7,q1,logistic,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8586378461944534,0.3448275862068966,0.24694132334581773,0.89021630381345
M7,q1,logistic,P-1A38BC21DA,2120,60,"1,2,3",False,,0.5522642385527582,0.3333333333333333,0.26666666666666666,0.9398243536572998
M7,q1,logistic,P-1A815101A0,2140,40,"1,2,3",False,,0.9189994313482218,0.4166666666666667,0.4328502415458937,0.522504024833516
M7,q1,logistic,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.2429369071808102
M7,q1,logistic,P-244F9886F5,2160,20,"1,2,3",False,,0.4748677248677248,0.3333333333333333,0.15384615384615385,2.1646591438731546
M7,q1,logistic,P-247758AEAC,2140,40,"1,2",False,,0.7852664576802507,0.4827586206896552,0.4117647058823529,0.652717323119525
M7,q1,logistic,P-326C04EAEB,2160,20,"1,2",False,,0.7362637362637363,0.5,0.3939393939393939,0.7245990525119594
M7,q1,logistic,P-390B245CCC,2140,40,"1,2",False,,0.619949494949495,0.5,0.3548387096774194,1.0983149009857247
M7,q1,logistic,P-39DC795FB0,2120,60,"1,2,4",False,,0.541155597384738,0.3333333333333333,0.29559748427672955,0.791411349927197
M7,q1,logistic,P-3D44F7B564,2160,20,1,False,,,0.7,0.4117647058823529,0.6259059487365081
M7,q1,logistic,P-3FD25AB949,2160,20,"1,2,3",False,,0.8593223905723906,0.3333333333333333,0.23655913978494625,0.8626155666616346
M7,q1,logistic,P-42CD4FF02E,2160,20,"1,2,3",False,,0.6873346560846562,0.3055555555555555,0.23655913978494625,1.0030256304222938
M7,q1,logistic,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6046312087807595,0.2375,0.12179487179487179,1.6887169631724324
M7,q1,logistic,P-48B7FC4062,2160,20,"1,2,3",False,,0.6240087145969498,0.3333333333333333,0.29411764705882354,0.8392442040591236
M7,q1,logistic,P-4CEF5A2144,2140,40,"1,2",False,,0.9054054054054055,0.5,0.4805194805194805,0.3554182413274933
M7,q1,logistic,P-4D14B12359,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.38160211172963066
M7,q1,logistic,P-4D43A127BA,2160,20,"1,2",False,,0.4765625,0.46875,0.42857142857142855,0.7100496352892548
M7,q1,logistic,P-541A203CCD,2100,80,"1,4",False,,0.5662499999999999,0.5,0.2,2.990122915921412
M7,q1,logistic,P-547A3B4455,2160,20,"2,3",False,,0.4375,0.0,0.0,1.7228423308171927
M7,q1,logistic,P-54C61641A8,2140,40,"1,2",False,,0.9079670329670331,0.5714285714285714,0.53125,0.6408675121091566
M7,q1,logistic,P-54FD02BC9C,2140,40,"1,2",False,,0.7619047619047619,0.6277056277056277,0.6571428571428571,0.5541534454700188
M7,q1,logistic,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.46282912085846534,0.23529411764705882,0.1568627450980392,2.1496208144879123
M7,q1,logistic,P-67DCF8869F,2160,20,"1,2,4",False,,0.6728976034858388,0.3333333333333333,0.29411764705882354,2.0366289668451394
M7,q1,logistic,P-77327DFF2A,2160,20,"1,2,4",False,,0.7747007894066718,0.393939393939394,0.2692307692307692,1.2895462762818548
M7,q1,logistic,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.29241178979457577
M7,q1,logistic,P-7BC40AF359,2160,20,"1,2,4",False,,0.6369395711500975,0.2962962962962963,0.30476190476190473,0.6864421111967209
M7,q1,logistic,P-7E974EA92D,2160,20,"1,2,3",False,,0.46239810384547225,0.3333333333333333,0.23655913978494625,1.0398007169045689
M7,q1,logistic,P-8016036889,2120,60,"1,2,3,4",False,,0.7031970765317621,0.25,0.11038961038961038,1.453750278961374
M7,q1,logistic,P-80904DAF11,2160,20,"1,2,3",False,,0.7061838624338624,0.4166666666666667,0.4161616161616162,0.8756593760849457
M7,q1,logistic,P-826248DDD8,2140,40,"1,4",False,,0.8205128205128205,0.5,0.4936708860759494,0.35493215708958337
M7,q1,logistic,P-8405CEC183,2160,20,"1,2,3,4",False,,0.40072363674337363,0.2847222222222222,0.23148148148148145,1.5464584917728508
M7,q1,logistic,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.40445257481429364
M7,q1,logistic,P-8EB2F3E5EB,2140,40,1,False,,,0.975,0.4936708860759494,0.42607196447372847
M7,q1,logistic,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.5601735886662357,0.25,0.11538461538461539,2.257709497847367
M7,q1,logistic,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5847172796550727,0.2752659574468085,0.26096491228070173,0.8260775587362684
M7,q1,logistic,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.4596590492426506
M7,q1,logistic,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.6950943793049056,0.29545454545454547,0.21692307692307694,1.0649351133011926
M7,q1,logistic,P-AE146C9DF8,2140,40,"1,2,3",False,,0.6339628253690753,0.42857142857142855,0.45291005291005293,0.6097882573222859
M7,q1,logistic,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.7037815126050421,0.25,0.12962962962962962,1.6526127291174177
M7,q1,logistic,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.7190765237514464,0.25,0.10416666666666667,2.0226847226251055
M7,q1,logistic,P-B561FC8AA0,2160,20,"1,2",False,,0.9607843137254901,0.5,0.4594594594594595,0.4210899744178141
M7,q1,logistic,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.2682476453839663
M7,q1,logistic,P-BAAF612E97,2160,20,"1,2,3",False,,0.7426739926739927,0.3888888888888889,0.36607142857142855,0.7908093714902451
M7,q1,logistic,P-BABD47FD2A,2140,40,"1,2",False,,0.9057142857142857,0.6,0.6396396396396397,0.40636047676304815
M7,q1,logistic,P-BD38D55D80,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.33534697886770315
M7,q1,logistic,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.43659400498225415,0.2833333333333333,0.24236874236874237,1.304671020059614
M7,q1,logistic,P-C27F41C52B,2120,60,"1,2,4",False,,0.701508850737166,0.3466666666666667,0.2693686242073339,0.9570631299814379
M7,q1,logistic,P-C783B3EE0A,2140,40,"1,3",False,,0.881578947368421,0.5,0.48717948717948717,0.42870678404170376
M7,q1,logistic,P-CB0D54D7B6,2160,20,"1,2,3,4",False,,0.8035502079619726,0.25,0.16666666666666666,1.315726086211409
M7,q1,logistic,P-CE34173F77,2160,20,"1,2,3",False,,0.7963980463980463,0.3076923076923077,0.25806451612903225,0.876951552425578
M7,q1,logistic,P-D7469723BB,2160,20,"1,2,4",False,,0.7861274509803922,0.3333333333333333,0.25,1.1404444604412904
M7,q1,logistic,P-ECFB6C2EB9,2160,20,"1,2",False,,1.0,0.9736842105263157,0.8198198198198199,0.4904456510435085
M7,q1,logistic,P-EDDA35F3C7,2160,20,"1,2,3,4",False,,0.5564375371360666,0.25,0.047619047619047616,2.7863262467445256
M7,q1,logistic,P-EFFF04CC6B,2140,40,"1,2",False,,0.44791666666666663,0.5208333333333333,0.4666666666666667,0.9265966593167793
M7,q1,logistic,P-F3CCAA8842,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.4158781738055566
M7,q1,logistic,P-FE9CDC44BE,2140,40,"1,2,3",False,,0.5103165064102564,0.34375,0.12165129556433905,1.360561475076365
M7,q1,random_forest,P-001F33A876,2120,60,"1,2,3",False,,0.712175184131094,0.3333333333333333,0.27831715210355984,0.7113731726869511
M7,q1,random_forest,P-07BDD08C0C,2120,60,"1,2,3",False,,0.589394266741489,0.34393939393939393,0.32095238095238093,0.8999258522576673
M7,q1,random_forest,P-100AE58C58,2160,20,"1,2,3",False,,0.5141094771241831,0.3333333333333333,0.25806451612903225,1.2148568766477317
M7,q1,random_forest,P-11AD0DCE87,2140,40,1,False,,,1.0,1.0,0.38795351370746706
M7,q1,random_forest,P-12AD0E59EB,2160,20,"1,2",False,,0.368421052631579,0.47368421052631576,0.47368421052631576,0.5312194165813255
M7,q1,random_forest,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8252862879659132,0.3333333333333333,0.2222222222222222,0.904035450176374
M7,q1,random_forest,P-1A38BC21DA,2120,60,"1,2,3",False,,0.5538876755652622,0.3333333333333333,0.26666666666666666,0.9894646928767439
M7,q1,random_forest,P-1A815101A0,2140,40,"1,2,3",False,,0.7823054521643232,0.3333333333333333,0.29107981220657275,0.6183305561946478
M7,q1,random_forest,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.17125274863786327
M7,q1,random_forest,P-244F9886F5,2160,20,"1,2,3",False,,0.445562063209122,0.3333333333333333,0.15384615384615385,2.0639708196392075
M7,q1,random_forest,P-247758AEAC,2140,40,"1,2",False,,0.5768025078369906,0.5109717868338558,0.48051948051948057,0.738029924067445
M7,q1,random_forest,P-326C04EAEB,2160,20,"1,2",False,,0.7087912087912087,0.5,0.3939393939393939,0.6723928068675937
M7,q1,random_forest,P-390B245CCC,2140,40,"1,2",False,,0.6704545454545454,0.5,0.3548387096774194,0.8731544611759009
M7,q1,random_forest,P-39DC795FB0,2120,60,"1,2,4",False,,0.6916453721574706,0.3333333333333333,0.29283489096573206,0.7034539016506788
M7,q1,random_forest,P-3D44F7B564,2160,20,1,False,,,1.0,1.0,0.6073323043139919
M7,q1,random_forest,P-3FD25AB949,2160,20,"1,2,3",False,,0.9315025252525254,0.3333333333333333,0.23655913978494625,0.8538177166518042
M7,q1,random_forest,P-42CD4FF02E,2160,20,"1,2,3",False,,0.6339285714285715,0.2777777777777778,0.2380952380952381,0.9589858090635357
M7,q1,random_forest,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6448872838430765,0.25,0.12658227848101267,1.6428075647105727
M7,q1,random_forest,P-48B7FC4062,2160,20,"1,2,3",False,,0.6238997821350762,0.3333333333333333,0.2857142857142857,0.8245221589952638
M7,q1,random_forest,P-4CEF5A2144,2140,40,"1,2",False,,0.5315315315315315,0.5,0.4805194805194805,0.4920197821912483
M7,q1,random_forest,P-4D14B12359,2120,60,1,False,,,1.0,1.0,0.39250496831109066
M7,q1,random_forest,P-4D43A127BA,2160,20,"1,2",False,,0.4765625,0.5,0.4444444444444444,0.74694566359974
M7,q1,random_forest,P-541A203CCD,2100,80,"1,4",False,,0.5004166666666666,0.5,0.2,2.585328754092475
M7,q1,random_forest,P-547A3B4455,2160,20,"2,3",False,,0.3515625,0.0,0.0,1.884067425832151
M7,q1,random_forest,P-54C61641A8,2140,40,"1,2",False,,0.8846153846153846,0.5,0.3939393939393939,0.6633672888516786
M7,q1,random_forest,P-54FD02BC9C,2140,40,"1,2",False,,0.7575757575757576,0.5714285714285714,0.5833333333333333,0.583072704548553
M7,q1,random_forest,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.6301803694117599,0.47058823529411764,0.22756410256410253,1.6165776347226397
M7,q1,random_forest,P-67DCF8869F,2160,20,"1,2,4",False,,0.6770806100217864,0.5,0.4458333333333333,0.8548643667893494
M7,q1,random_forest,P-77327DFF2A,2160,20,"1,2,4",False,,0.6781470163823103,0.3333333333333333,0.15384615384615385,1.585957301912598
M7,q1,random_forest,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.27520724746227654
M7,q1,random_forest,P-7BC40AF359,2160,20,"1,2,4",False,,0.8659844054580897,0.3333333333333333,0.3157894736842105,0.6738639331174803
M7,q1,random_forest,P-7E974EA92D,2160,20,"1,2,3",False,,0.41976231614389503,0.3446969696969697,0.296551724137931,1.0461398121141825
M7,q1,random_forest,P-8016036889,2120,60,"1,2,3,4",False,,0.6980985384322728,0.25,0.1118421052631579,1.394280994745802
M7,q1,random_forest,P-80904DAF11,2160,20,"1,2,3",False,,0.6012731481481483,0.3333333333333333,0.2745098039215686,0.93058956078539
M7,q1,random_forest,P-826248DDD8,2140,40,"1,4",False,,0.858974358974359,0.5,0.4936708860759494,0.3707428599929391
M7,q1,random_forest,P-8405CEC183,2160,20,"1,2,3,4",False,,0.4056127534745956,0.25,0.15517241379310345,1.5813983270461467
M7,q1,random_forest,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.3893645338211937
M7,q1,random_forest,P-8EB2F3E5EB,2140,40,1,False,,,1.0,1.0,0.40295843971207584
M7,q1,random_forest,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.6489408263305323,0.25,0.11538461538461539,2.144953968280496
M7,q1,random_forest,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5320079898689483,0.2393617021276596,0.21428571428571427,0.8076889800349352
M7,q1,random_forest,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.3866197356275
M7,q1,random_forest,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.7129931472036736,0.25,0.12962962962962962,1.147657822425502
M7,q1,random_forest,P-AE146C9DF8,2140,40,"1,2,3",False,,0.7597849199411698,0.3333333333333333,0.2962962962962963,0.5988715241644427
M7,q1,random_forest,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.6985024779142426,0.25,0.12962962962962962,1.7024460257525607
M7,q1,random_forest,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.7695693779904307,0.25,0.1,1.7472920023334115
M7,q1,random_forest,P-B561FC8AA0,2160,20,"1,2",False,,0.9313725490196079,0.5,0.4594594594594595,0.424681090615013
M7,q1,random_forest,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.1844802461151751
M7,q1,random_forest,P-BAAF612E97,2160,20,"1,2,3",False,,0.7655838313733051,0.3888888888888889,0.3629032258064517,0.7713559873888562
M7,q1,random_forest,P-BABD47FD2A,2140,40,"1,2",False,,0.7971428571428572,0.5,0.4666666666666667,0.4619902148460242
